country,_year,population,pop_lower,pop_higher,pop_pred,gdp_current_usd,gdp_lower,gdp_higher,gdp_pred,land_area_ha,land_area_ha_low,land_area_ha_high,land_area_ha_pred,agri_land_pct,agri_land_pct_low,agri_land_pct_high,agri_land_pct_pred,forest_area_pct,forest_area_pct_low,forest_area_pct_high,forest_area_pct_pred,cereal_yield_kg_ha,cereal_yield_kg_ha_low,cereal_yield_kg_ha_high,cereal_yield_kg_ha_pred,cash_crop_yield_kg_ha,cash_crop_yield_kg_ha_low,cash_crop_yield_kg_ha_high,cash_crop_yield_kg_ha_pred,employment_agri_pct,employment_agri_pct_low,employment_agri_pct_high,employment_agri_pct_pred,livestock_production_100_index,livestock_production_100_index_low,livestock_production_100_index_high,livestock_production_100_index_pred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,1/01/1987,63701972.00,63660780.15,63765553.02,63711806.74,36658108850.00,-10174811150.00,87252734793.00,40467517117.00,204417.30,205449.08,214082.66,209879.69,37696.88,37523.48,39826.36,38590.74,191105.92,124125.32,225027.96,176979.96,1908447.38,1591910.19,1902256.57,1753132.39,424446.24,397780.31,490404.13,442211.08,69.62,69.38,69.84,69.62,31850986.00,18446435.28,53893934.32,36119716.05,0,-2982026085,7689472910,2113918654,0,-5.431866596,8.583917685,1.799030519,0,-8024887727,20341180600,6152423655,35.91769986,34.85720892,37.10358486,36.01387385,96.21328916,96.1089681,96.34819964,96.22877237,45.08698307,9.150350889,50.7590185,31.02946821,19.688,15.76602136,26.8996534,21.52674361,77.6899026,21.77854164,163.5108843,93.76170759
Vietnam,1/01/1988,65120439.00,65071231.21,65173911.03,65122678.76,25423812649.00,1128844561.00,95677611936.00,45711464253.00,227130.33,224352.77,233654.94,229050.26,41885.42,40941.22,43272.20,42004.65,195361.32,142953.06,241640.12,192712.59,1926392.83,1583370.44,1902968.16,1744395.21,427124.96,393501.55,487434.41,442728.95,69.94,69.76,70.19,69.98,45584307.30,20556637.38,56333153.01,38539806.14,0,-3104731621,7692882578,2551130383,0,-6.086682162,7.795367094,0.940394356,0,-7615055105,21759929703,6000185146,35.92129199,34.78725821,36.96752297,35.9155909,96.30959876,96.17340411,96.40297416,96.28335392,50.09664785,9.961808225,51.41814238,31.69146103,19.752,15.30294191,26.66405176,20.85013894,84.68923252,26.92712407,173.0111179,92.9489118
Vietnam,1/01/1989,66550234.00,66494794.75,66602673.79,66550006.70,6293304975.00,-6402861720.00,93394088133.00,43318373611.00,252367.03,244658.06,253838.85,249212.02,46539.36,44417.07,46707.01,45573.55,199650.70,157735.08,258540.24,208014.96,1939007.62,1561864.20,1878684.18,1730282.66,429847.96,393644.48,493665.46,441632.30,70.25,70.03,70.45,70.24,58564205.92,20734144.78,58523875.74,39763102.02,0,-3707153735,7581645103,1995394608,0,-2.803033886,11.93285411,4.282570306,0,-7169379321,22149842389,7552246042,35.92488448,35.01157032,37.18936164,36.08251569,96.40600476,96.29030165,96.5300636,96.4031035,55.66294206,11.65359147,55.19973669,32.84063035,19.891,17.35575096,28.41424028,22.95297118,91.64505718,41.50534919,176.9236676,107.1755622
Vietnam,1/01/1990,67988862.00,67937515.48,68039955.28,67992424.85,6471740806.00,-6374684.18,93232223829.00,48047989450.00,280407.81,264179.64,273797.25,269038.36,51710.40,47773.09,50156.50,48988.39,203966.59,172532.28,270219.46,221395.73,1941829.89,1558738.54,1880893.14,1725778.79,432409.16,398628.38,491882.87,443663.28,70.55,70.26,70.71,70.49,59830198.56,23722979.66,60904001.25,41716284.24,0,-2884304223,7953934189,2374544225,0,-4.216036723,10.76980145,3.508453707,0,-6003924238,23088589745,8249997453,35.92847732,34.98451472,37.11354413,36.10297183,96.50250727,96.4074604,96.63143426,96.51721569,61.8477134,12.19446951,55.20467942,33.45131001,20.257,17.59536085,29.21896118,22.95826169,95.25089565,43.8517583,179.5344782,111.0518219
Vietnam,1/01/1991,69436954.00,69390258.76,69494659.78,69442511.41,9613369520.00,6255931526.00,103000000000.00,53037703000.00,287902.00,277659.20,286880.23,282433.84,52712.83,49699.63,52047.76,50837.42,208310.86,188033.44,287016.96,235971.89,1929652.95,1556918.61,1875120.46,1719151.57,434814.21,396693.11,490901.47,444944.67,70.84,70.57,71.02,70.79,61104519.52,24588959.98,61856777.75,43903077.91,0,-2746871481,8246128949,2782887643,0,-4.527645066,9.965850754,2.691523984,0,-6004099332,22976933883,8523302402,36.00240508,35.06225442,37.2040278,36.06459003,96.59910637,96.49095228,96.72690878,96.61488949,68.58849077,11.69412163,55.3237403,34.08719425,20.629,17.13075445,28.03215796,22.62224583,98.78025468,45.81910808,186.1110068,112.6080137
Vietnam,1/01/1992,70883481.00,70828288.55,70934965.99,70881909.48,9866990236.00,14279576554.00,105000000000.00,58283781839.00,295235.01,290938.82,300471.69,295502.40,53733.67,51473.79,53864.60,52686.10,283533.92,204498.29,302031.24,251725.38,1899960.83,1550325.24,1858052.70,1710398.46,436996.66,397917.65,494711.62,445471.92,71.12,70.93,71.38,71.15,62377463.28,29212633.16,64901232.50,46323168.00,0,-2080745674,9047735020,3220129714,0,-5.295462444,9.256546099,1.832976652,0,-6690940145,22415147504,8371908034,36.00600568,34.88500456,37.00376959,35.9670313,96.69580218,96.55100542,96.78388009,96.66979518,74.47707367,13.38346048,55.3043325,34.74866702,21.006,16.29228521,27.82869869,21.94564116,101.8431925,38.64604278,182.2021617,111.8406615
Vietnam,1/01/1993,72300308.00,72218631.62,72323522.25,72271316.90,13180953598.00,6976476768.00,105000000000.00,55894233352.00,304611.68,300026.93,309483.32,304993.35,55155.68,53546.07,55861.55,54683.90,289201.23,233633.09,329689.11,284101.41,1852189.29,1533041.49,1856181.05,1696285.87,438790.57,396833.52,491679.60,444380.74,71.40,71.18,71.63,71.41,65793280.28,29821308.66,66267753.13,47546463.87,0,-2693605989,7671911953,2664401427,0,-1.809891022,12.72070586,5.175363392,0,-4603563115,24946277188,9925399130,36.00960664,35.08445335,37.15512771,36.13489141,96.79259477,96.66606971,96.90207248,96.78987258,74.70455824,13.37186264,56.98108954,35.89755799,21.387,18.26156883,29.66025958,24.0484734,112.0603802,57.57878316,199.8613101,126.0942754
Vietnam,1/01/1994,73651218.00,73623983.28,73725102.97,73675918.14,16286433533.00,11181679781.00,107000000000.00,60627381666.00,314207.11,309611.83,318708.70,314178.05,56632.59,55420.32,57705.15,56531.92,294604.87,265667.72,365554.69,314509.19,1787736.02,1522878.32,1846728.78,1691781.96,440139.68,399397.68,494699.05,446417.17,71.67,71.43,71.87,71.66,69232144.92,31755655.86,67363938.06,49499646.09,0,-2258901754,8302508721,3043558511,0,-2.456877453,11.51129205,4.401457007,0,-4186043319,24807658992,10624576833,36.01320796,35.14029507,37.23762022,36.15628031,96.88948426,96.78663,97.01118285,96.90431169,75.21972656,13.78396067,57.62311076,36.50796006,21.774,18.79750674,29.60331633,24.05376392,129.312186,58.71591351,202.4940811,129.9974247
Vietnam,1/01/1995,74910461.00,74837269.64,74941355.37,74890082.95,20736164459.00,16162465036.00,111000000000.00,65621387123.00,323439.35,318561.33,328245.96,323029.43,58032.80,57194.57,59573.97,58379.36,374552.31,298937.92,396800.13,346125.58,1711104.75,1533219.43,1825567.13,1685154.74,441147.70,402607.07,498087.12,447707.48,71.92,71.69,72.12,71.90,69666728.73,33761911.47,69999374.90,51686439.76,0,-1970242891,8666755258,3451917834,0,-3.075055375,10.80061439,3.584754427,1323681930,-5154854906,26333543018,10899651717,36.01680964,35.25427225,37.4870113,36.32986804,96.98647073,96.89185243,97.11897587,97.0021464,72.24194429,13.74209655,57.36972047,37.14361591,22.166,17.82759181,29.56215543,23.71774805,153.1027823,56.6262558,202.416519,131.5789223
Vietnam,1/01/1996,76068743.00,76039904.87,76148301.23,76093559.28,24657470575.00,22092427201.00,120000000000.00,70871757870.00,335390.39,326754.26,336155.01,331553.88,60024.06,59011.84,61451.49,60226.45,380343.72,330690.01,426680.90,378919.30,1629468.54,1519852.39,1836822.86,1676401.63,442187.60,404437.29,496754.39,448243.66,72.17,71.98,72.42,72.20,71504618.42,35349925.29,71817587.99,54106529.85,1399311455,-1269255998,9328762593,3889175810,0,-4.460513382,9.88333647,2.726434238,1735897757,-3965729730,24293867340,10750027283,36.24029502,35.32904437,37.5327504,36.44427884,97.08355428,96.93197049,97.16852842,97.057213,70.8687441,17.68612737,59.52425837,37.80486028,22.563,17.73115873,28.60803751,23.04114338,179.8373348,60.11535812,202.3956843,130.8368757
Vietnam,1/01/1997,77133214.00,77052971.35,77153810.37,77103859.39,26843700442.00,17013037275.00,117000000000.00,68486608884.00,342659.71,336295.56,345725.23,341040.03,61561.34,61089.92,63358.29,62224.24,385666.07,363972.25,463297.65,411335.21,1550840.40,1498271.37,1821241.42,1662289.03,443515.98,403289.30,498190.44,451746.27,72.40,72.16,72.61,72.39,73276553.30,35674723.01,73849765.70,55329825.72,861555562,-1874984346,8764639516,3333455984,0,-1.051423274,13.15363041,6.068944755,1985854206,-2451929128,27269852063,12305369347,36.23993261,35.72796811,37.9147522,36.82431809,97.18073502,97.06449432,97.29987579,97.17744891,60.92933305,17.53603655,60.72143457,38.95345097,22.965,19.60482199,30.42674965,25.14397563,202.8957331,116.563486,263.7506496,188.0263273
Vietnam,1/01/1998,78115710.00,78077636.25,78180643.67,78130389.12,27209602050.00,23750640935.00,123000000000.00,73224144680.00,350778.40,345429.61,354904.78,350219.93,63492.10,62957.96,65201.46,64072.26,468694.26,392858.02,488819.85,441782.77,1482323.71,1488634.24,1814769.22,1657785.12,445493.89,410936.69,504934.75,458363.94,72.62,72.35,72.82,72.58,73428767.40,39522641.09,76261886.21,57283007.94,1977103572,-1673179170,8965560485,3712621505,0,-1.539033189,13.11570309,5.295161808,2002261885,-1968797750,27475412847,13006392960,36.23957022,36.02410056,38.15890553,37.05730641,97.27801303,97.17597405,97.40706154,97.29204609,51.15732202,18.71652074,60.93150595,39.56355359,23.371,19.71121389,30.78334713,25.14926614,232.962102,165.6252487,307.447375,234.7480034
Vietnam,1/01/1999,79035871.00,78989870.25,79090036.12,79040519.02,28683659007.00,30461821065.00,126000000000.00,78221975925.00,358510.01,354400.10,363649.57,359070.97,65609.21,64744.46,67145.98,65919.70,474215.23,423615.65,524660.53,473449.03,1428573.37,1506987.78,1809954.41,1651157.90,448133.39,415001.21,510898.83,464230.88,72.82,72.59,73.01,72.80,73503360.03,42075689.91,78096549.92,59469801.60,1180935601,-1417466055,9360295611,4120980831,0,-2.548740931,11.3776823,4.478476932,3326147673,-697524168.5,25931441019,13283111384,36.23920782,36.15898535,38.33220573,37.23116736,97.37538842,97.27614107,97.50239174,97.38988597,58.46597903,19.6186307,62.29653459,40.19904429,23.817,19.58443945,30.64267478,24.81325027,253.3027061,207.3476844,346.7657313,279.1554452
Vietnam,1/01/2000,79910412.00,79850986.21,79951980.90,79901177.33,31172518403.00,38842416005.00,133000000000.00,83477515727.00,366927.63,362956.88,372307.76,367595.09,67597.23,66585.15,69035.63,67767.77,479462.47,455525.61,558729.49,506322.14,1392758.57,1484974.35,1806533.79,1642404.79,451573.74,421617.45,518415.87,469347.11,73.03,72.86,73.30,73.08,76713995.52,43472927.38,80987160.66,61889891.68,-533155203,-293501536.6,10052790311,4558238811,0,-3.931819391,10.61828627,3.620174505,3416511105,-165865497.9,27959415195,13135726689,36.23884543,36.24859809,38.4026274,37.34622053,97.47286128,97.32045538,97.55745277,97.44495776,54.78332894,19.16671841,62.17145913,40.85999969,24.374,18.53401764,29.69339067,24.13666051,286.6209725,244.8213901,396.9088042,321.2486975
Vietnam,1/01/2001,80742499.00,80691059.24,80799871.87,80748179.91,32685198735.00,31332857782.00,132000000000.00,81095408013.00,375233.11,372245.04,381483.04,377081.24,69601.61,68562.76,71006.68,69766.54,565197.49,492086.78,589431.57,538803.96,1375125.50,1473253.54,1780602.20,1628292.19,455549.18,428137.00,520922.48,472855.77,73.23,73.04,73.48,73.25,77512799.04,44195920.05,81834785.91,63113187.55,-141051181.4,-1217994112,9769826497,4002518991,0,-0.012330308,14.23200003,6.962685105,3674565623,-216637213.2,28719905892,14692406231,37.75110297,36.64768123,38.85494678,37.72682845,97.57043171,97.44264792,97.68630586,97.56519879,59.49424987,19.72677019,62.69191618,42.00841179,24.937,20.37251372,31.45243663,26.23950771,326.5318801,307.521609,452.4236295,378.461744
Vietnam,1/01/2002,81534407.00,81467808.28,81576524.94,81523783.87,35064105501.00,40048915966.00,133000000000.00,85836346074.00,383373.69,381527.20,390922.84,386261.91,71432.32,70377.55,72757.81,71616.47,570740.85,549482.95,646913.05,597139.20,1371408.73,1462047.39,1781810.35,1623789.54,459772.52,432580.59,528348.55,479483.41,73.44,73.21,73.66,73.42,61150805.25,46626867.23,84099737.29,65066369.76,1343245705,-1068068303,9822792076,4381684523,0,-1.000492419,13.65260078,6.18890224,4121051661,254178861.7,29632770762,15394971447,37.75072546,36.89109321,39.02662431,37.96038388,97.66809981,97.57414399,97.79740561,97.67980108,50.83808247,21.24810233,64.85049812,42.61833354,25.511,20.3657844,32.13609114,26.24481312,377.5583969,365.044924,513.110295,442.5419755
Vietnam,1/01/2003,82301656.00,82249670.34,82357368.54,82307056.23,39552513316.00,42171156261.00,136000000000.00,90835889889.00,392950.73,390494.03,400027.22,395113.73,73345.71,72264.22,74639.65,73465.82,658413.25,605180.93,705638.83,656656.93,1377235.91,1466146.33,1779954.49,1617163.58,464181.34,440769.33,535348.11,485357.70,73.65,73.41,73.86,73.64,81478639.44,50072941.73,85356549.92,67253163.43,1279384649,-744428954.1,10290729044,4790043855,0,-1.533568697,12.80388652,5.372217423,6224181088,320122477.5,30332337438,15672493846,37.75034796,37.00063285,39.18576802,38.13461398,97.76586568,97.65982716,97.89932924,97.77764099,46.39218082,20.25012821,64.04072708,43.25369765,26.092,20.57372117,31.15009742,25.90881217,433.1990598,440.1400944,578.3461594,504.293797
Vietnam,1/01/2004,83062821.00,83027225.09,83130053.16,83079597.90,45427854693.00,49099487373.00,144000000000.00,96093726538.00,403435.83,399037.33,408318.71,403648.41,75365.78,74133.78,76483.57,75315.96,747565.39,675936.98,773461.04,724797.41,1390471.62,1453243.32,1756568.02,1608424.72,468806.56,439267.29,537830.50,490481.48,73.88,73.71,74.16,73.92,79740308.16,52083593.86,87736010.60,69673154.23,3522906276,-208279876.3,11102368324,5227301847,0,-3.44684945,11.50379311,4.513914997,7041460610,648290645,30696317492,15525516854,37.74997045,37.17384787,39.31709909,38.24966715,97.8637294,97.71639619,97.94952864,97.83271279,38.55958796,24.06660305,65.95878355,43.9146503,26.683,19.72110371,30.9857482,25.2322224,483.9590025,492.5168369,635.0129268,563.733258
Vietnam,1/01/2005,83832661.00,83784170.29,83888422.75,83838242.42,57633255618.00,46105811764.00,144000000000.00,93713921963.00,413139.80,408664.28,417943.09,413145.14,77205.67,76150.10,78478.06,77316.82,754493.95,743864.20,841655.97,792643.21,1408807.87,1446248.56,1760383.05,1594326.41,473738.37,448724.84,540171.84,493997.70,74.09,73.88,74.31,74.09,79641027.95,51423633.63,88843591.50,70896350.55,4774668806,-1005201391,9814659399,4671582038,0,0.862859157,14.71688393,7.856425597,9050561631,2896702389,32338890601,17082605217,37.74959295,37.58437146,39.67063005,38.63027507,97.9616911,97.83280385,98.08371421,97.95295383,31.67399732,23.37213604,66.49188954,45.06305962,27.281,21.95040446,33.05659419,27.3350696,569.9568573,567.5291159,710.4080586,638.3400372
Vietnam,1/01/2006,84617540.00,84489349.03,84594104.60,84540286.35,66371664817.00,51851894382.00,146000000000.00,98457694996.00,423915.23,419632.85,429043.13,424253.58,79362.73,78317.07,80699.00,79448.29,846175.40,836656.70,936202.78,883989.18,1430290.28,1430040.23,1739425.57,1589852.38,479273.75,453377.27,550881.53,500633.06,74.30,73.97,74.41,74.19,79540487.60,54006689.06,91007444.72,72849433.49,4923461480,-403688656.9,10893860219,5050747580,0,-0.192180465,14.84071349,7.082642732,13384067982,4610440550,33145824347,17785423738,39.36697164,37.77687858,39.86331727,38.8638305,98.05975085,97.94842384,98.18037682,98.06755619,33.84358521,23.66364457,66.4583741,45.67298137,27.888,21.66164144,32.86829229,27.34037501,645.2090193,633.2385862,772.9934984,702.4317839
Vietnam,1/01/2007,85419591.00,85196774.01,85304326.15,85249998.69,77414425532.00,53106675535.00,150000000000.00,103000000000.00,433993.25,430880.08,440239.05,435033.16,81514.51,80394.20,82708.80,81579.19,939615.50,926798.35,1028423.29,976517.65,1453585.18,1428936.97,1751480.47,1583255.04,485695.79,460248.61,554096.53,506515.06,74.47,74.12,74.56,74.34,78586023.72,56950800.13,94964490.07,75036127.87,6459807178,-36287754.83,11286710036,5459106921,0,-0.907923722,13.82188627,6.265957916,23479392780,3466484679,32303941308,18063199443,39.36657797,37.99736224,40.11462368,39.0380606,98.15790876,98.0572149,98.28525011,98.16539616,34.49438873,24.49159601,67.35191164,46.30834549,28.504,21.2266319,32.69142692,27.00437406,728.0882438,691.2474604,834.2136466,764.1951204
Vietnam,1/01/2008,86243413.00,86132680.40,86237432.63,86183147.40,99130304099.00,61368771555.00,157000000000.00,109000000000.00,443764.22,441634.01,451015.37,446270.10,83589.09,82975.14,85302.19,84152.09,1034920.96,1020609.05,1121660.77,1070235.31,1477263.42,1413539.58,1722186.08,1574537.64,493139.84,464777.95,561274.10,511648.10,74.63,74.32,74.74,74.53,80206374.09,59340717.37,94762133.31,77456118.68,22914414243,1066951733,11031698212,5896364914,10.24073339,-1.875801879,12.25178481,5.407655491,23890250550,3939568644,33237824132,17916350157,39.36618431,37.14294999,39.28929447,38.20125689,98.25616492,98.15679024,98.40140026,98.28161558,35.48149763,26.71037648,69.23572865,46.96929813,29.128,20.3486643,31.47709261,26.3277843,802.5540455,746.2025224,888.5488784,823.6349129
Vietnam,1/01/2009,87092252.00,87053628.70,87156749.88,87102838.99,106000000000.00,60103757946.00,151000000000.00,106000000000.00,455352.59,454117.24,463346.69,458476.49,85912.52,85721.97,88100.59,86877.68,1132199.28,1114974.23,1213119.63,1163728.37,1499815.67,1397756.17,1720421.14,1560460.85,501564.28,468814.42,563092.18,515173.61,74.75,74.40,74.85,74.62,83608561.92,60805842.72,96408220.30,78679315.00,7120001662,67804203.6,11051755396,5340645107,31.13682951,1.116387608,15.8139938,8.75016609,16447104124,4688568937,34330351870,19473566577,39.36579065,36.59348867,38.72494802,37.6274001,98.35451944,98.34584131,98.5835485,98.46317176,36.13225128,24.8219847,69.5688686,48.11770745,29.762,23.05206975,34.04581837,28.43063149,906.1540859,820.1291789,967.968033,898.2420244
Vietnam,1/01/2010,87967651.00,87989230.47,88091003.15,88039007.78,116000000000.00,62858013958.00,162000000000.00,111000000000.00,467707.02,465925.60,475137.05,470369.20,88090.33,88288.61,90742.20,89451.50,1231547.11,1204601.32,1308773.36,1255086.20,1520256.95,1399023.55,1715016.04,1555992.65,511092.05,475700.39,568045.04,521814.12,74.84,74.49,74.93,74.70,81809915.43,61450946.87,98742910.31,80632397.93,10680661126,501243558.8,11129156733,5719810648,26.61607748,0.954613477,15.08981076,7.976383226,12466600611,6014163735,33965263080,20176459426,39.36539699,35.7417715,37.93659775,36.90909865,98.45297241,98.52214711,98.75788956,98.63892168,29.14028008,26.91764055,70.62916039,48.72762919,30.417,22.90260174,34.04714356,28.43593691,1022.432667,889.1816153,1031.049246,962.3337711
Vietnam,1/01/2011,88871561.00,88930669.85,89031270.38,88982844.98,136000000000.00,69037070934.00,168000000000.00,116000000000.00,478563.72,477488.53,486456.95,481933.06,91096.41,90855.87,93236.22,92024.75,1333073.42,1300487.72,1398243.45,1347626.53,1538899.95,1392926.98,1724721.27,1549401.14,521409.45,474693.52,575997.54,527701.28,74.90,74.63,75.07,74.84,84427982.95,66230953.31,100360203.30,82819092.32,25401715901,977340698.3,11608701429,6128169988,8.502328154,-0.37599438,14.1174037,7.15969841,13539119001,5439172289,36001940093,20454309457,38.4869748,35.04331804,37.19731596,36.13147187,99,98.68609117,98.90704741,98.79790921,39.46018141,28.95410967,70.84002936,49.36299331,31.08,22.74157831,33.6070723,28.09993595,1102.804979,953.989396,1091.773236,1024.097108
Vietnam,1/01/2012,89802487.00,89863392.74,89970280.27,89915993.69,156000000000.00,68748911104.00,168000000000.00,121000000000.00,491411.76,488549.24,497728.01,493170.00,94197.54,93371.99,95838.45,94597.64,1436839.79,1394128.89,1488879.84,1441344.19,1556366.90,1390478.17,1698945.06,1540683.74,532528.75,484431.44,581960.30,532834.31,74.96,74.82,75.25,75.03,87108412.39,67709896.97,103067694.80,85239083.12,14187737298,679080992.5,12093262460,6565427982,0,-0.933275583,13.24005163,6.301395985,25573282232,5962493135,35069274242,20307460172,37.22745154,34.2798037,36.41371134,35.29466816,99.03380585,98.80278181,99.03226768,98.91412863,45.01921899,28.10149035,72.21840253,50.02394595,31.752,21.70462084,32.8479881,27.42334619,1206.302894,1008.709884,1155.777614,1083.5369
Vietnam,1/01/2013,90753472.00,90780684.19,90884434.06,90835685.28,171000000000.00,73653311464.00,169000000000.00,119000000000.00,505013.02,500644.56,510019.05,505376.39,97519.33,96164.99,98479.33,97323.23,1542809.02,1487903.83,1588001.93,1534837.25,1573029.93,1357595.74,1683676.14,1526606.95,543976.31,488969.80,580222.81,536359.82,75.01,74.90,75.34,75.12,53544548.48,68775118.64,104467371.80,86462279.44,11273473838,660742164.3,11367685739,6009708175,8.155788068,3.128443619,17.10572992,9.643906585,25893489673,7804812690,35979191274,21864676592,36.83590641,33.63108229,35.78717821,34.72081137,99.00099182,98.97371503,99.21029819,99.09568481,41.66200202,30.61759486,74.13750856,51.17235527,32.429,24.07894467,35.02851288,29.52619338,1276.843711,1083.858133,1226.701343,1158.144012
