LOCATION,TIME,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Access to electricity (% of population),Renewable electricity output (% of total electricity output),Urban population (% of total population),Electric power consumption (kWh per capita)
GBR,2008,12.29935413,99.8001,5.677052205,80.757,6015.726861
GBR,2009,12.29923114,99.9,6.766808463,81.031,5643.128595
GBR,2010,12.29910815,100,6.812813426,81.302,5700.855864
GBR,2011,12.84799901,100,9.489053101,81.57,5471.933475
GBR,2012,11.81449494,100,11.42396018,81.837,5449.259473
GBR,2013,11.61890149,100,14.98848014,82.102,5409.626422
GBR,2014,10.80055978,100,19.26285368,82.365,5130.390253
GBR,2015,10.75487287,100,24.84005042,82.626,5135.525779
GBR,2016,10.50466684,100,24.59164992,82.886,5140.666446
GBR,2017,10.47269039,100,24.34573342,83.143,5145.812258
GBR,2018,10.4622177,100,24.10227609,83.398,5150.963221
GBR,2019,10.45175548,100.001,23.86125332,83.652,5156.11934
GBR,2020,10.44130373,100.002,23.62264079,0,5161.280621
USA,1960,9.672604431,95.12056282,0.488712693,69.996,4049.786629
USA,1961,9.673571789,95.2157786,0.543014104,70.377,4182.175501
USA,1962,9.674539242,95.31108969,0.603349004,70.757,4433.606021
USA,1963,9.675506793,95.40649618,0.670387782,71.134,4690.486256
USA,1964,9.676474441,95.50199818,0.744875314,71.508,4970.446456
USA,1965,9.677442185,95.59759578,0.827639237,71.879,5234.685002
USA,1966,9.678410026,95.69328907,0.919599153,72.247,5590.33374
USA,1967,9.679377964,95.78907815,1.021776836,72.612,5888.340915
USA,1968,9.680345998,95.88496311,1.135307596,72.974,6385.459329
USA,1969,9.68131413,95.98094405,1.261452884,73.333,6904.8338
USA,1970,9.682282358,96.07702107,1.401614316,73.602,7236.657043
USA,1971,9.683250683,96.17319427,1.55734924,73.613,7517.304646
USA,1972,9.684219105,96.26946373,1.730388044,73.623,8076.409269
USA,1973,9.685187624,96.36582956,1.922653383,73.633,8573.194154
USA,1974,9.686156239,96.46229185,2.136281536,73.643,8449.928456
USA,1975,9.687124952,96.5588507,2.373646151,73.653,8522.394003
USA,1976,9.688093761,96.65550621,2.637384612,73.663,8968.775655
USA,1977,9.689062667,96.75225847,2.930427347,73.673,9337.724018
USA,1978,9.69003167,96.84910758,3.256030386,73.682,9560.54541
USA,1979,9.691000771,96.94605363,3.61781154,73.692,9700.695386
USA,1980,9.691969968,97.04309673,4.0197906,73.738,9862.365497
USA,1981,9.692939261,97.14023696,4.466434,73.89,9976.693715
USA,1982,9.693908652,97.23747444,4.962704444,74.042,9544.460943
USA,1983,9.69487814,97.33480925,5.514116049,74.194,9742.005714
USA,1984,9.695847725,97.43224149,6.12679561,74.344,10282.37464
USA,1985,9.696817407,97.52977126,6.807550678,74.494,10414.2079
USA,1986,9.697787185,97.62739866,7.563945198,74.644,10424.4273
USA,1987,9.698757061,97.72512378,8.404383553,74.793,10886.85826
USA,1988,9.699727034,97.82294673,9.338203948,74.942,11298.33251
USA,1989,9.700697104,97.9208676,10.37578216,75.089,11531.93231
USA,1990,9.70166727,98.01888648,11.52864685,75.3,11713.3317
USA,1991,9.562566219,98.11700349,10.75741423,75.701,12134.17213
USA,1992,9.563522571,98.21521871,9.916110117,76.097,12014.95825
USA,1993,9.564479019,98.31353224,10.48432561,76.488,12261.52378
USA,1994,9.565435563,98.41194418,9.747235524,76.875,12455.16217
USA,1995,9.566392202,98.51045464,10.80108499,77.257,12659.60763
USA,1996,9.525519019,98.6090637,11.58145005,77.636,12854.29891
USA,1997,9.525423763,98.70777147,10.97782813,78.008,12889.83228
USA,1998,9.525328509,98.80657805,9.608584982,78.377,13154.76303
USA,1999,9.525233256,98.90548353,9.069200581,78.742,13281.86998
USA,2000,9.525138004,99.00448802,8.205996942,79.057,13671.05202
USA,2001,9.610208868,99.10359161,6.783992314,79.234,13046.61415
USA,2002,9.610112766,99.20279441,8.646361178,79.409,13296.1823
USA,2003,9.610016664,99.3020965,8.889376121,79.583,13307.49201
USA,2004,9.609920564,99.401498,8.630185532,79.757,13388.58971
USA,2005,9.609824465,99.500999,8.578465534,79.928,13704.57705
USA,2006,9.359010765,99.6005996,9.244631183,80.099,13583.26696
USA,2007,9.358917175,99.7002999,8.367763936,80.269,13657.45283
USA,2008,9.358823586,99.8001,9.003541347,80.438,13663.42797
USA,2009,9.358729997,99.9,10.29184507,80.606,12913.71469
USA,2010,9.35863641,100,10.12035515,80.772,13395.13993
USA,2011,9.740640607,100,12.22571352,80.944,13247.01313
USA,2012,9.00316337,100,12.00739706,81.119,12966.11593
USA,2013,8.734777211,100,12.63791912,81.299,13006.7492
USA,2014,8.220720319,100,12.95382709,81.483,12997.44863
USA,2015,8.063920222,100,13.22859321,81.671,13010.45909
USA,2016,7.406464089,100,13.09630728,81.862,13023.48257
USA,2017,7.409441662,100,12.96534421,82.058,13036.51909
USA,2018,7.40203222,100,12.83569076,82.256,13049.56866
USA,2019,7.394630188,100.001,12.70733386,82.459,13062.63129
USA,2020,7.387235558,100.002,12.58026052,0,13075.707
URY,1960,10.83813534,94.29469496,4.02499606,80.241,0
URY,1961,10.83921927,94.38908405,4.472217844,80.462,0
URY,1962,10.8403033,94.48356761,4.969130938,80.681,0
URY,1963,10.84138743,94.57814576,5.521256598,80.899,0
URY,1964,10.84247168,94.67281858,6.134729553,81.114,0
URY,1965,10.84355604,94.76758617,6.81636617,81.328,0
URY,1966,10.8446405,94.86244861,7.573740189,81.539,0
URY,1967,10.84572507,94.95740602,8.415266877,81.749,0
URY,1968,10.84680975,95.05245848,9.35029653,81.958,0
URY,1969,10.84789454,95.14760608,10.38921837,82.164,0
URY,1970,10.84897944,95.24284893,11.54357596,82.368,0
URY,1971,10.85006445,95.33818712,12.82619551,82.57,732.0064962
URY,1972,10.85114956,95.43362074,14.25132835,82.771,695.7388388
URY,1973,10.85223479,95.52914989,15.83480928,82.97,705.1444005
URY,1974,10.85332012,95.62477467,17.59423253,83.167,702.8800377
URY,1975,10.85440556,95.72049516,19.54914725,83.387,762.1434144
URY,1976,10.85549111,95.81631147,21.72127473,83.806,806.3006182
URY,1977,10.85657677,95.9122237,24.1347497,84.215,846.7047818
URY,1978,10.85766253,96.00823193,26.81638855,84.616,918.7238849
URY,1979,10.85874841,96.10433626,29.79598728,85.009,934.1476015
URY,1980,10.85983439,96.2005368,33.10665253,85.394,1003.982659
URY,1981,10.86092048,96.29683363,36.78516948,85.769,1037.274762
URY,1982,10.86200668,96.39322686,40.87241054,86.138,1037.966696
URY,1983,10.86309299,96.48971658,45.41378948,86.498,1039.005246
URY,1984,10.86417941,96.58630288,50.45976609,86.85,1041.358231
URY,1985,10.86526594,96.68298587,56.06640677,87.194,1071.552263
URY,1986,10.86635257,96.77976563,62.29600752,87.558,1106.363686
URY,1987,10.86743932,96.87664227,69.21778614,87.926,1159.503551
URY,1988,10.86852617,96.97361589,76.90865126,88.285,1253.297401
URY,1989,10.86961313,97.07068658,85.45405696,88.633,1206.373772
URY,1990,10.8707002,97.16785443,94.94895218,88.973,1244.532659
URY,1991,10.73955999,97.26511955,87.90425987,89.304,1344.973592
URY,1992,10.74063405,97.36248203,89.76289471,89.627,1366.00069
URY,1993,10.74170822,97.45994198,92.22862873,89.94,1454.805216
URY,1994,10.7427825,97.55749947,98.79249245,90.245,1486.65277
URY,1995,10.74385689,97.65515463,93.5468527,90.542,1578.336379
URY,1996,11.36753699,97.75290754,87.09145427,90.835,1636.087666
URY,1997,11.36742331,97.8507583,91.1723559,91.147,1732.023226
URY,1998,11.36730964,97.948707,96.12249164,91.45,1807.324282
URY,1999,11.36719597,98.04675376,77.1059216,91.743,1915.349763
URY,2000,11.3670823,98.14489865,93.38429099,92.028,2031.185612
URY,2001,10.91886124,98.2431418,99.79459459,92.303,2001.219075
URY,2002,10.91875205,98.34148328,99.67725143,92.569,1998.773316
URY,2003,10.91864286,98.4399232,99.87177993,92.828,1885.567391
URY,2004,10.91853367,98.53846166,81.5847645,93.078,1930.467057
URY,2005,10.91842449,98.63709876,87.50325436,93.319,2001.924858
URY,2006,11.02749666,98.7358346,64.87448816,93.553,2224.694105
URY,2007,11.02738638,98.83466927,87.05707617,93.779,2419.149822
URY,2008,11.02727611,98.93360287,60.90774319,93.998,2594.43911
URY,2009,11.02716584,99.03263551,68.73801737,94.209,2670.10899
URY,2010,11.02705557,99.13176727,87.6216462,94.414,2815.786144
URY,2011,11.4687322,99.17,72.04176334,94.612,2822.257723
URY,2012,10.5672946,100,61.74388978,94.739,2946.456528
URY,2013,10.45560559,99.611808,80.85234094,94.843,3001.381645
URY,2014,9.926816159,99.657085,90.72608529,94.945,3085.194419
URY,2015,9.65945432,99.70948,88.55895197,95.045,3088.282702
URY,2016,9.197441119,99.7,87.67336245,95.144,3091.374076
URY,2017,9.27488332,100,86.79662882,95.24,3094.468545
URY,2018,9.265608437,100,85.92866253,95.334,3097.566111
URY,2019,9.256342829,100.001,85.06937591,95.426,3100.666778
URY,2020,9.247086486,100.002,84.21868215,0,3103.770548
UZB,1960,35.79502492,94.88110679,0.500339849,33.978,0
UZB,1961,35.79860478,94.97608287,0.555933166,34.238,0
UZB,1962,35.802185,95.07115403,0.617703518,34.5,0
UZB,1963,35.80576558,95.16632035,0.686337242,34.762,0
UZB,1964,35.80934651,95.26158193,0.762596936,35.025,0
UZB,1965,35.81292781,95.35693887,0.847329928,35.289,0
UZB,1966,35.81650946,95.45239126,0.941477698,35.554,0
UZB,1967,35.82009147,95.5479392,1.046086331,35.82,0
UZB,1968,35.82367383,95.64358278,1.162318146,36.087,0
UZB,1969,35.82725656,95.7393221,1.291464607,36.354,0
UZB,1970,35.83083964,95.83515726,1.434960674,36.714,0
UZB,1971,35.83442309,95.93108835,1.594400749,37.184,0
UZB,1972,35.83800689,96.02711546,1.771556388,37.657,0
UZB,1973,35.84159105,96.1232387,1.968395986,38.131,0
UZB,1974,35.84517556,96.21945816,2.187106652,38.608,0
UZB,1975,35.84876044,96.31577393,2.430118502,39.087,0
UZB,1976,35.85234567,96.41218612,2.700131669,39.568,0
UZB,1977,35.85593127,96.50869481,3.000146299,40.051,0
UZB,1978,35.85951722,96.60530011,3.333495887,40.536,0
UZB,1979,35.86310353,96.70200212,3.703884319,40.794,0
UZB,1980,35.8666902,96.79880092,4.115427021,40.782,0
UZB,1981,35.87027723,96.89569661,4.57269669,40.77,0
UZB,1982,35.87386461,96.9926893,5.0807741,40.758,0
UZB,1983,35.87745236,97.08977908,5.645304556,40.746,0
UZB,1984,35.88104046,97.18696605,6.272560618,40.734,0
UZB,1985,35.88462892,97.2842503,6.969511798,40.722,0
UZB,1986,35.88821775,97.38163193,7.743901997,40.71,0
UZB,1987,35.89180693,97.47911104,8.604335553,40.697,0
UZB,1988,35.89539647,97.57668773,9.560372836,40.685,0
UZB,1989,35.89898637,97.67436209,10.62263648,40.897,0
UZB,1990,35.90257662,97.77213423,11.80292943,41.365,2383.227694
UZB,1991,34.77367276,97.87000423,11.13449645,41.836,2324.980909
UZB,1992,34.77715047,97.9679722,12.33721593,42.308,2128.350972
UZB,1993,34.78062853,98.06603824,14.97080307,42.78,2018.229879
UZB,1994,34.78410695,98.16420244,14.9707113,43.255,1924.476024
UZB,1995,34.7875857,98.26246491,13.04027143,43.731,1844.195743
UZB,1996,31.93762271,98.36082573,14.3662344,44.208,1827.771798
UZB,1997,31.93730333,98.45928502,12.54397012,44.685,1815.819496
UZB,1998,31.93698396,98.55784286,12.54466231,45.164,1779.884412
UZB,1999,31.93666459,98.65649936,12.54518205,45.644,1745.953072
UZB,2000,31.93634522,98.75525462,12.54481052,46.126,1780.457924
UZB,2001,31.531555,98.85410872,12.54560997,46.606,1769.396081
UZB,2002,31.53123969,98.95306179,12.54512269,47.088,1775.809844
UZB,2003,31.53092437,99.0521139,15.42510121,47.571,1764.456256
UZB,2004,31.53060906,99.15126517,18.02,48.054,1765.480285
UZB,2005,31.53029376,99.25051568,17.54065041,48.537,1717.201055
UZB,2006,32.07873669,99.34986555,17.98900236,49.021,1755.759629
UZB,2007,32.0784159,99.44931486,13.07456588,49.505,1664.061337
UZB,2008,32.07809512,99.54886373,22.99595142,49.989,1652.65101
UZB,2009,32.07777434,99.64851224,18.67867868,50.472,1643.149881
UZB,2010,32.07745356,99.7482605,20.9787234,50.956,1653.467496
UZB,2011,33.99383696,99.82001495,19.54198473,51.15,1631.526207
UZB,2012,31.6621061,99.91741943,21.35238095,51.05,1610.807906
UZB,2013,30.80519356,99.97418213,21.32841328,50.95,1637.194477
UZB,2014,28.9000361,99.99636078,21.35379061,50.85,1645.441629
UZB,2015,30.3943319,100,20.65293296,50.75,1647.088718
UZB,2016,27.8143471,100,20.44640363,50.65,1648.737455
UZB,2017,28.4559012,100,20.24193959,50.55,1650.387843
UZB,2018,28.4274453,100,20.0395202,50.478,1652.039883
UZB,2019,28.39901786,100.001,19.839125,50.433,1653.693577
UZB,2020,28.37061884,100.002,19.64073375,0,1655.348926
VUT,1960,13.62959812,41.9481682,0,10.404,0
VUT,1961,13.63096121,41.99015836,0,10.583,0
VUT,1962,13.63232444,42.03219055,0,10.765,0
VUT,1963,13.63368781,42.07426482,0,10.95,0
VUT,1964,13.63505132,42.1163812,0,11.138,0
VUT,1965,13.63641496,42.15853974,0,11.329,0
VUT,1966,13.63777874,42.20074048,0,11.522,0
VUT,1967,13.63914265,42.24298346,0,11.718,0
VUT,1968,13.6405067,42.28526873,0,11.918,0
VUT,1969,13.64187089,42.32759633,0,12.12,0
VUT,1970,13.64323521,42.36996629,0,12.325,0
VUT,1971,13.64459967,42.41237867,0,12.533,0
VUT,1972,13.64596427,42.45483351,0,12.744,0
VUT,1973,13.647329,42.49733084,0,12.958,0
VUT,1974,13.64869387,42.53987071,0,13.175,0
VUT,1975,13.65005888,42.58245316,0,13.395,0
VUT,1976,13.65142402,42.62507824,0,13.619,0
VUT,1977,13.6527893,42.66774598,0,13.845,0
VUT,1978,13.65415471,42.71045644,0,14.074,0
VUT,1979,13.65552027,42.75320965,0,14.368,0
VUT,1980,13.65688596,42.79600566,0,14.74,0
VUT,1981,13.65825178,42.8388445,0,15.12,0
VUT,1982,13.65961774,42.88172623,0,15.508,0
VUT,1983,13.66098384,42.92465088,0,15.905,0
VUT,1984,13.66235008,42.9676185,0,16.31,0
VUT,1985,13.66371645,43.01062913,0,16.722,0
VUT,1986,13.66508296,43.05368281,0,17.143,0
VUT,1987,13.6664496,43.09677959,0,17.573,0
VUT,1988,13.66781638,43.13991951,0,18.011,0
VUT,1989,13.6691833,43.18310261,0,18.435,0
VUT,1990,13.67055036,43.22632894,0,18.715,0
VUT,1991,13.51606631,43.26959854,0,18.998,0
VUT,1992,13.51741805,43.31291145,0,19.285,0
VUT,1993,13.51876993,43.35626772,0,19.574,0
VUT,1994,13.52012194,43.39966738,0,19.868,0
VUT,1995,13.52147409,43.44311049,0,20.164,0
VUT,1996,14.06710876,43.48659709,0,20.464,0
VUT,1997,14.06696809,43.53012722,0,20.766,0
VUT,1998,14.06682742,43.57370092,0,21.073,0
VUT,1999,14.06668676,43.61731824,0,21.382,0
VUT,2000,14.06654609,43.66097922,0,21.673,0
VUT,2001,14.19033753,43.7046839,0,21.953,0
VUT,2002,14.19019563,43.74843233,0,22.235,0
VUT,2003,14.19005372,43.79222456,3,22.521,0
VUT,2004,14.18991182,43.83606062,3.00245098,22.809,0
VUT,2005,14.18976992,43.87994056,3.003604325,23.099,0
VUT,2006,14.13007774,43.92386442,3.003533569,23.392,0
VUT,2007,14.12993644,43.96783226,3.002309469,23.687,0
VUT,2008,14.12979514,44.0118441,18.98936945,23.985,0
VUT,2009,14.12965384,44.0559,18.98936945,24.286,0
VUT,2010,14.12951255,44.1,19.11807369,24.462,0
VUT,2011,14.38296402,41.77887344,15.91680189,24.561,0
VUT,2012,13.24245239,43.6569252,15.3674833,24.661,0
VUT,2013,12.74069289,31.7,15.06646972,24.761,0
VUT,2014,11.93385168,49.06949234,15.31531532,24.861,0
VUT,2015,12.15721001,52.38574982,21.25984252,24.961,0
VUT,2016,11.59090896,57.82,21.04724409,25.062,0
VUT,2017,11.65277703,62.8,20.83677165,25.163,0
VUT,2018,11.64112425,61.86476898,20.62840394,25.274,0
VUT,2019,11.62948313,61.86538764,20.4221199,25.394,0
VUT,2020,11.61785365,61.8660063,20.2178987,0,0
VEN,1960,21.39288105,94.03999897,2.642828352,61.613,0
VEN,1961,21.39502055,94.13413311,2.936475946,62.875,0
VEN,1962,21.39716027,94.22836147,3.262751051,63.933,0
VEN,1963,21.3993002,94.32268415,3.625278946,64.977,0
VEN,1964,21.40144034,94.41710125,4.028087718,66.009,0
VEN,1965,21.4035807,94.51161287,4.47565302,67.022,0
VEN,1966,21.40572127,94.60621909,4.9729478,68.022,0
VEN,1967,21.40786206,94.70092001,5.525497555,69.005,0
VEN,1968,21.41000306,94.79571572,6.139441728,69.973,0
VEN,1969,21.41214427,94.89060633,6.82160192,70.92,0
VEN,1970,21.4142857,94.98559192,7.579557689,71.852,0
VEN,1971,21.41642734,95.08067259,8.421730766,72.764,1050.830733
VEN,1972,21.4185692,95.17584844,9.357478628,73.575,1109.467639
VEN,1973,21.42071127,95.27111956,10.39719848,74.325,1161.821715
VEN,1974,21.42285356,95.36648605,11.55244275,75.063,1217.683919
VEN,1975,21.42499606,95.46194799,12.8360475,75.786,1229.916898
VEN,1976,21.42713877,95.5575055,14.262275,76.496,1292.494191
VEN,1977,21.4292817,95.65315866,15.84697222,77.189,1400.420312
VEN,1978,21.43142484,95.74890757,17.60774692,77.868,1542.59806
VEN,1979,21.4335682,95.84475232,19.56416324,78.533,1835.725578
VEN,1980,21.43571177,95.94069301,21.73795915,79.185,2019.283771
VEN,1981,21.43785556,96.03672974,24.15328795,79.82,2253.702842
VEN,1982,21.43999956,96.1328626,26.83698661,80.382,2076.157231
VEN,1983,21.44214377,96.2290917,29.81887401,80.907,2230.353411
VEN,1984,21.4442882,96.32541711,33.13208224,81.422,2355.554873
VEN,1985,21.44643284,96.42183895,36.81342471,81.925,2336.785315
VEN,1986,21.4485777,96.51835731,40.90380523,82.418,2335.527665
VEN,1987,21.45072277,96.61497228,45.44867248,82.9,2449.989661
VEN,1988,21.45286806,96.71168396,50.49852497,83.372,2613.637087
VEN,1989,21.45501356,96.80849246,56.10947219,83.833,2496.860272
VEN,1990,21.45715928,96.90539786,62.34385799,84.284,2477.656497
VEN,1991,21.26245629,97.00240026,70.32540221,84.664,2549.521885
VEN,1992,21.26458275,97.09949976,70.09341637,85.012,2689.310853
VEN,1993,21.26670942,97.19669645,68.42985212,85.352,2697.686019
VEN,1994,21.2688363,97.29399044,72.00685191,85.686,2665.760291
VEN,1995,21.2709634,97.39138182,70.05146638,86.014,2651.578919
VEN,1996,21.61114646,97.48887069,71.23749802,86.336,2672.962367
VEN,1997,21.61093034,97.58645715,73.35938,86.65,2700.266835
VEN,1998,21.61071423,97.68414129,71.59649947,86.959,2670.151753
VEN,1999,21.61049813,97.78192322,75.16465525,87.262,2602.249948
VEN,2000,21.61028202,97.87980302,73.74840215,87.559,2667.609551
VEN,2001,22.37015466,97.9777808,67.06798788,87.85,2732.399185
VEN,2002,22.36993096,98.07585666,64.81513739,87.876,2758.560737
VEN,2003,22.36970726,98.17403069,65.83572609,87.902,2664.722994
VEN,2004,22.36948357,98.27230299,71.10459453,87.928,2796.712523
VEN,2005,22.36925987,98.37067366,73.28342063,87.954,2886.490229
VEN,2006,21.68373615,98.46914281,73.89831736,87.98,2999.307938
VEN,2007,21.68351931,98.56771052,72.72225822,88.006,3019.163883
VEN,2008,21.68330248,98.66637689,72.79395123,88.031,3125.254199
VEN,2009,21.68308565,98.76514204,71.88660311,88.057,3090.969719
VEN,2010,21.68286882,98.86400604,67.49000132,88.083,3195.681847
VEN,2011,22.03310792,98.84,70.9302227,88.108,3256.570144
VEN,2012,21.24572753,99.32654572,67.41140786,88.123,3304.220299
VEN,2013,20.42894973,99.23458099,67.8345242,88.133,3298.731371
VEN,2014,19.10406153,100,68.26270423,88.144,2718.942775
VEN,2015,18.30300574,100,63.6950421,88.154,2721.664439
VEN,2016,16.76799384,99.4,63.05809167,88.165,2724.388828
VEN,2017,17.00855357,99.2,62.42751076,88.183,2727.115944
VEN,2018,16.99154502,100,61.80323565,88.208,2729.84579
VEN,2019,16.97455347,100.001,61.18520329,88.24,2732.578368
VEN,2020,16.95757892,100.002,60.57335126,0,2735.313682
VNM,1960,35.82084804,93.64902147,2.621796208,14.7,0
VNM,1961,35.82443048,93.74276424,2.913106897,15.031,0
VNM,1962,35.82801328,93.83660084,3.236785441,15.369,0
VNM,1963,35.83159644,93.93053137,3.596428268,15.714,0
VNM,1964,35.83517996,94.02455592,3.996031409,16.064,0
VNM,1965,35.83876383,94.1186746,4.440034899,16.421,0
VNM,1966,35.84234807,94.21288749,4.93337211,16.784,0
VNM,1967,35.84593266,94.30719468,5.481524567,17.153,0
VNM,1968,35.84951761,94.40159628,6.090582852,17.529,0
VNM,1969,35.85310292,94.49609237,6.76731428,17.911,0
VNM,1970,35.85668859,94.59068305,7.519238089,18.3,0
VNM,1971,35.86027462,94.68536842,8.354708988,18.396,40.32907536
VNM,1972,35.86386101,94.78014857,9.283009986,18.492,37.67414495
VNM,1973,35.86744775,94.87502359,10.31445554,18.588,39.33178874
VNM,1974,35.87103486,94.96999359,11.46050616,18.685,33.88759236
VNM,1975,35.87462232,95.06505864,12.73389573,18.782,38.87665036
VNM,1976,35.87821014,95.16021886,14.14877303,18.88,46.31891007
VNM,1977,35.88179832,95.25547434,15.72085892,18.978,53.26264469
VNM,1978,35.88538686,95.35082516,17.46762103,19.076,54.04259492
VNM,1979,35.88897575,95.44627143,19.40846781,19.175,52.88592942
VNM,1980,35.89256501,95.54181325,21.56496423,19.247,53.97753054
VNM,1981,35.89615463,95.6374507,23.96107137,19.309,54.32002415
VNM,1982,35.8997446,95.73318388,26.62341263,19.372,56.71106851
VNM,1983,35.90333493,95.8290129,29.58156959,19.435,56.06346687
VNM,1984,35.90692563,95.92493783,32.86841066,19.498,64.96101272
VNM,1985,35.91051668,96.02095879,36.52045628,19.561,68.00037723
VNM,1986,35.91410809,96.11707587,40.57828476,19.625,71.0021868
VNM,1987,35.91769986,96.21328916,45.08698307,19.688,77.6899026
VNM,1988,35.92129199,96.30959876,50.09664785,19.752,84.68923252
VNM,1989,35.92488448,96.40600476,55.66294206,19.891,91.64505718
VNM,1990,35.92847732,96.50250727,61.8477134,20.257,95.25089565
VNM,1991,36.00240508,96.59910637,68.58849077,20.629,98.78025468
VNM,1992,36.00600568,96.69580218,74.47707367,21.006,101.8431925
VNM,1993,36.00960664,96.79259477,74.70455824,21.387,112.0603802
VNM,1994,36.01320796,96.88948426,75.21972656,21.774,129.312186
VNM,1995,36.01680964,96.98647073,72.24194429,22.166,153.1027823
VNM,1996,36.24029502,97.08355428,70.8687441,22.563,179.8373348
VNM,1997,36.23993261,97.18073502,60.92933305,22.965,202.8957331
VNM,1998,36.23957022,97.27801303,51.15732202,23.371,232.962102
VNM,1999,36.23920782,97.37538842,58.46597903,23.817,253.3027061
VNM,2000,36.23884543,97.47286128,54.78332894,24.374,286.6209725
VNM,2001,37.75110297,97.57043171,59.49424987,24.937,326.5318801
VNM,2002,37.75072546,97.66809981,50.83808247,25.511,377.5583969
VNM,2003,37.75034796,97.76586568,46.39218082,26.092,433.1990598
VNM,2004,37.74997045,97.8637294,38.55958796,26.683,483.9590025
VNM,2005,37.74959295,97.9616911,31.67399732,27.281,569.9568573
VNM,2006,39.36697164,98.05975085,33.84358521,27.888,645.2090193
VNM,2007,39.36657797,98.15790876,34.49438873,28.504,728.0882438
VNM,2008,39.36618431,98.25616492,35.48149763,29.128,802.5540455
VNM,2009,39.36579065,98.35451944,36.13225128,29.762,906.1540859
VNM,2010,39.36539699,98.45297241,29.14028008,30.417,1022.432667
VNM,2011,38.4869748,99,39.46018141,31.08,1102.804979
VNM,2012,37.22745154,99.03380585,45.01921899,31.752,1206.302894
