,Country,LOCATION,ISO CODE 2 letter,VARIABLE,Variable,SOURCE,Source,YEAR,Year,visitors,Flag Codes,Flags
5307,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2011,2011,2485000,,
5308,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2012,2012,2292000,,
5309,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2013,2013,2170000,,
5310,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2014,2014,2052000,,
5311,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2015,2015,1871000,,
5312,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2016,2016,1284000,,
5313,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2017,2017,1236000,,
5314,Turkey,TUR,TR,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2018,2018,1906000,,
5315,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2008,2008,292000,,
5316,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2009,2009,377000,,
5317,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2010,2010,510000,,
5318,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2011,2011,610000,,
5319,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2012,2012,625000,,
5320,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2013,2013,496000,,
5321,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2014,2014,880000,,
5322,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2015,2015,983000,,
5323,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2016,2016,953000,,
5324,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2017,2017,1483000,,
5325,Turkey,TUR,TR,IRN,Iran,SUPPLY,Tourism supply surveys,2018,2018,1155000,,
5326,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2008,2008,2507000,,
5327,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2009,2009,2641000,,
5328,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2010,2010,3572000,,
5329,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2011,2011,3925000,,
5330,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2012,2012,3827000,,
5331,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2013,2013,4355000,,
5332,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2014,2014,5008000,,
5333,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2015,2015,3244000,,
5334,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2016,2016,811000,,
5335,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2017,2017,4498000,,
5336,Turkey,TUR,TR,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2018,2018,6024000,,
5337,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,73546000,,
5338,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,79658000,,
5339,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,100134000,,
5340,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,101549000,,
5341,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,113330000,,
5342,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,109946000,,
5343,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,118939000,,
5344,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,109256000,,
5345,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,77460000,,
5346,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,80063000,,
5347,Turkey,TUR,TR,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,112245000,,
5348,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2008,2008,73472000,,
5349,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2009,2009,79415000,,
5350,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2010,2010,100068000,,
5351,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2011,2011,101326000,,
5352,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,113197000,,
5353,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,109773000,,
5354,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,118546000,,
5355,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,109014000,,
5356,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,77177000,,
5357,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,79960000,,
5358,Turkey,TUR,TR,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,112118000,,
5359,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2008,2008,74000,,
5360,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2009,2009,243000,,
5361,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2010,2010,66000,,
5362,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2011,2011,223000,,
5363,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2012,2012,133000,,
5364,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2013,2013,173000,,
5365,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2014,2014,393000,,
5366,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2015,2015,242000,,
5367,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2016,2016,283000,,
5368,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2017,2017,103000,,
5369,Turkey,TUR,TR,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2018,2018,127000,,
5370,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,31138000,,
5371,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,31760000,,
5372,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,32997000,,
5373,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,36769000,,
5374,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,37715000,,
5375,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,39861000,,
5376,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,41627000,,
5377,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2015,2015,41114000,,
5378,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2016,2016,30907000,,
5379,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2017,2017,37970000,,
5380,Turkey,TUR,TR,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2018,2018,46113000,,
5381,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2008,2008,29792000,,
5382,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2009,2009,30187000,,
5383,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2010,2010,31364000,,
5384,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2011,2011,34654000,,
5385,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2012,2012,35698000,,
5386,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2013,2013,37795000,,
5387,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2014,2014,39811000,,
5388,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2015,2015,39478000,,
5389,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2016,2016,30289000,,
5390,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2017,2017,37601000,,
5391,Turkey,TUR,TR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2018,2018,45768000,,
5392,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2008,2008,1253000,,
5393,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2009,2009,1402000,,
5394,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2010,2010,1432000,,
5395,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2011,2011,1488000,,
5396,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2012,2012,1488000,,
5397,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2013,2013,1579000,,
5398,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2014,2014,1688000,,
5399,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2015,2015,1817000,,
5400,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2016,2016,1688000,,
5401,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2017,2017,1850000,,
5402,Turkey,TUR,TR,BGR,Bulgaria,DEMAND,Tourism demand surveys,2018,2018,2383000,,
5403,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2008,2008,4301000,,
5404,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2009,2009,4354000,,
5405,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2010,2010,4207000,,
5406,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2011,2011,4569000,,
5407,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2012,2012,4773000,,
5408,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2013,2013,4812000,,
5409,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2014,2014,5026000,,
5410,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2015,2015,5356000,,
5411,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2016,2016,3827000,,
5412,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2017,2017,3518000,,
5413,Turkey,TUR,TR,DEU,Germany,DEMAND,Tourism demand surveys,2018,2018,4464000,,
5414,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2008,2008,1989000,,
5415,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2009,2009,2226000,,
5416,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2010,2010,2426000,,
5417,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2011,2011,2279000,,
5418,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2012,2012,2155000,,
5419,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2013,2013,2246000,,
5420,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2014,2014,2352000,,
5421,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2015,2015,2266000,,
5422,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2016,2016,1588000,,
5423,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2017,2017,1604000,,
5424,Turkey,TUR,TR,GBR,United Kingdom,DEMAND,Tourism demand surveys,2018,2018,2220000,,
5425,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2008,2008,2866000,,
5426,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2009,2009,2682000,,
5427,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2010,2010,3092000,,
5428,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2011,2011,3447000,,
5429,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2012,2012,3580000,,
5430,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2013,2013,4246000,,
5431,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2014,2014,4460000,,
5432,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2015,2015,3633000,,
5433,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2016,2016,857000,,
5434,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2017,2017,4702000,,
5435,Turkey,TUR,TR,RUS,Russian Federation,DEMAND,Tourism demand surveys,2018,2018,5954000,,
5436,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2008,2008,828000,,
5437,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2009,2009,993000,,
5438,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2010,2010,1110000,,
5439,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2011,2011,1149000,,
5440,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2012,2012,1402000,,
5441,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2013,2013,1766000,,
5442,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2014,2014,1751000,,
5443,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2015,2015,1907000,,
5444,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2016,2016,2204000,,
5445,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2017,2017,2434000,,
5446,Turkey,TUR,TR,GEO,Georgia,DEMAND,Tourism demand surveys,2018,2018,2066000,,
5447,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,31888121,,
5448,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,29889077,,
5449,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,29803408,,
5450,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,30797557,,
5451,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,31084085,,
5452,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,32692297,,
5453,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,34377014,,
5454,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2015,2015,36115150,,
5455,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2016,2016,37609274,,
5456,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2017,2017,39214177,,
5457,United Kingdom,GBR,GB,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2018,2018,37904878,,
5458,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2008,2008,30142373,,
5459,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2009,2009,28198869,,
5460,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2010,2010,28295536,,
5461,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2011,2011,29305884,,
5462,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2012,2012,29282302,,
5463,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2013,2013,31063628,,
5464,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2014,2014,32613197,,
5465,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2015,2015,34435840,,
5466,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2016,2016,35813557,,
5467,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2017,2017,37650967,,
5468,United Kingdom,GBR,GB,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2018,2018,36316462,,
5469,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2008,2008,2899571,,
5470,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2009,2009,2779754,,
5471,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2010,2010,3003752,,
5472,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2011,2011,2946907,,
5473,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2012,2012,2967232,,
5474,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2013,2013,3048409,,
5475,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2014,2014,3219891,,
5476,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2015,2015,3248512,,
5477,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2016,2016,3341137,,
5478,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2017,2017,3380225,,
5479,United Kingdom,GBR,GB,DEU,Germany,DEMAND,Tourism demand surveys,2018,2018,3261821,,
5480,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2008,2008,1974004,,
5481,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2009,2009,2163809,,
5482,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2010,2010,1809025,,
5483,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2011,2011,1835888,,
5484,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2012,2012,1716012,,
5485,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2013,2013,1746375,,
5486,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2014,2014,1986166,,
5487,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2015,2015,2196606,,
5488,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2016,2016,2396517,,
5489,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2017,2017,2413443,,
5490,United Kingdom,GBR,GB,ESP,Spain,DEMAND,Tourism demand surveys,2018,2018,2530446,,
5491,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2008,2008,3636332,,
5492,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2009,2009,3784473,,
5493,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2010,2010,3618327,,
5494,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2011,2011,3632935,,
5495,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2012,2012,3786856,,
5496,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2013,2013,3974334,,
5497,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2014,2014,4114287,,
5498,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2015,2015,4170511,,
5499,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2016,2016,4064472,,
5500,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2017,2017,3955925,,
5501,United Kingdom,GBR,GB,FRA,France,DEMAND,Tourism demand surveys,2018,2018,3693163,,
5502,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2008,2008,3069999,,
5503,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2009,2009,2947552,,
5504,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2010,2010,2629022,,
5505,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2011,2011,2573679,,
5506,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2012,2012,2452877,,
5507,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2013,2013,2350288,,
5508,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2014,2014,2486074,,
5509,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2015,2015,2631552,,
5510,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2016,2016,2896754,,
5511,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2017,2017,3029141,,
5512,United Kingdom,GBR,GB,IRL,Ireland,DEMAND,Tourism demand surveys,2018,2018,2782007,,
5513,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2008,2008,1818249,,
5514,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2009,2009,1715460,,
5515,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2010,2010,1758078,,
5516,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2011,2011,1788522,,
5517,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2012,2012,1734895,,
5518,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2013,2013,1890808,,
5519,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2014,2014,1972194,,
5520,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2015,2015,1896700,,
5521,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2016,2016,2061695,,
5522,United Kingdom,GBR,GB,NLD,Netherlands,DEMAND,Tourism demand surveys,2017,2017,2136208,,
5523,United Kingdom,GBR,GB,USA,United States,DEMAND,Tourism demand surveys,2008,2008,2949808,,
5524,United Kingdom,GBR,GB,USA,United States,DEMAND,Tourism demand surveys,2009,2009,2877212,,
5525,United Kingdom,GBR,GB,USA,United States,DEMAND,Tourism demand surveys,2010,2010,2710615,,
